author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
ChrisA90B92,"Tex-Mex, that's all","Staying at Eko Hotel I had dinner at Crossroads. Very convenient. Spacious place, friendly staff, long bar, trendy decor, relaxed atmosphere. 
I was served a cold Star beer and ordered classic Tex-Mex tapas like guacamole and quesadillas pluschicken fajitas. They were OK, not memorable.",40,Apr-16,3.5,Crossroads Restaurant and Bar
Madeira1964,Nice ambience - without being disrupted by girls,"I come to Crossroads with my wife once a week - usually on Saturdays.   Great band playing old school music, Nirvana, Oasis and Hendrix.    The atmosphere is relaxed and people generally enjoying the band.   By 11pm the music turn to DJ for a more dance...More",50,Mar-17,3.5,Crossroads Restaurant and Bar
douglasvh,Authentic Mexican Food,"Crossroads could have chosen a better name, but it may reflect their mix of food options. I've been there to get the Mexican food. Although they admit it's a Tex-Mex retaraunt, the have authentic dishes like sopa de fijoles, flautas and the such. There's live...More",30,Nov-16,3.5,Crossroads Restaurant and Bar
Preshie143,Cocktails and dancing,I'm not one who usually goes for cocktails but really enjoyed the ones I had here. I didn't have anything to eat as I met up with friends for drinks but a great place to start your evening.,35,Dec-16,3.5,Crossroads Restaurant and Bar
Ochonogorgabriel,Wonderful,"It was a cool place to dine.

Good music.
Well trained staffs 
Amazing environment

And finally,good food.

I recommend this place for anyone hoping to step out from their comfort zone.",40,Jul-16,3.5,Crossroads Restaurant and Bar
ReviewsByNS,Should have offered a different Cuisine,"It's Mexican... v nice ambience and setting , but the food leaves a unsatisfied urge to try something else.
I feel they should blend the offering here with say Italian rather than restricting it to just Mexican .",40,Jul-16,3.5,Crossroads Restaurant and Bar
cashwash,something new for a try,"Nice place, spacious and well organized seating, nice visual arts. It's Mexican food, but we understand that we are in Nigeria so we didn't expect a lot. Ordered 2 kinds of soup and fajitas, some snacks. Expensive for the quality of food.",35,Jun-16,3.5,Crossroads Restaurant and Bar
Nadim C,Nice place for drinks,"Great place for drinks and Mexican snacks. It's quite spacious, with a big bar and a great band that plays live music on weekends.

The drinks are good (go for the Margarita pitcher) and there's quite a variety of Mexican dishes (appetizers, main dishes...).",40,Sep-16,3.5,Crossroads Restaurant and Bar
Mark R,TexMex in Nigeria,Not bad by African standards for mexican food. I had the mixed fajitas and they were pretty good. The tortillas could use some work.,40,Sep-16,3.5,Crossroads Restaurant and Bar
Ianfung,VERY ORDINARY COOKING AND VERY EXPENSIVE,Went to the EKO with intention to try either their grill or Chinese but took a chance and try this TEX-MAX since I am not such a fan ( meaning try again and let see how good it is ). Tried their house specialty and...More,30,Sep-16,3.5,Crossroads Restaurant and Bar
Israel R,Get together dinner of friend,"our reservation was made  days before. We got there wit a good welcome from the waiters, after having drinks on bar we then move to the restaurant. Service from the waiter (Israel) was really outstanding cos he display a whole lot of  professionalism, from pouring...More",30,Jul-16,3.5,Crossroads Restaurant and Bar
JacksonLagos,Mexican food for expense accounts!,"Always keen to visit any new restaurant or bar opening in downtown Lagos, it took me a surprisingly long time to get around to visiting Crossroads. I am sure the irony of naming the joint after a long-forgotten English soap opera about a drab, midlands...More",40,Jun-16,3.5,Crossroads Restaurant and Bar
AkinO_13,A delightful Mexican Restaurant in Hotel setting,Was at this Restaurant when it opened for business last year and had since been repeating the patronage. it had remained consistent in the standard of food and level of courtesy of the staff. Cold drinks are served chilled and all food served authentically hot....More,40,May-16,3.5,Crossroads Restaurant and Bar
AirplaneLiving,Could be better,"Mexican tapas restaurant located on the property of Eko hotel. 
In my opinion it is overpriced for mediocre food and experience. I suspect the location keeps it in business because it is the closest restaurant to the hotel front entrance. 
The menu offers fresh guacamole...More",30,May-16,3.5,Crossroads Restaurant and Bar
ShaneR466,"Good food, good atmosphere",The first thing that I ordered was a Star beer. The beer arrived almost immediately and it was ICE cold. A great start to a very pleasant evening. The food was delicious and the service was first class. I will be back!,50,May-16,3.5,Crossroads Restaurant and Bar
arnoudm397,"Good vibe, atmosphere and food","Definately a good choice in the EKO hotel. Trendy interior and music. Also a great bar and good service (= rare). Prices of food did go up in April, which now makes it a really expensive place, also considering that portions are a bit small",40,Apr-16,3.5,Crossroads Restaurant and Bar
Israel R,Groovy,Great place to be....... Was really thrilled by their service food atmosphere and even the kind of people around,40,Apr-16,3.5,Crossroads Restaurant and Bar
Odeheba,"Great service, Good food","I was treated to a birthday dinner at Crossroads. The first stand-out is the layout of the place. Very spacious, with the lounge a step up from the dining floor. The lighting is dim enough for relaxation yet bright enough to appreciate the decor. And...More",30,Apr-16,3.5,Crossroads Restaurant and Bar
gamboolman,Good Mexican,"Our 1st time to Crossroads will not be our last.  Food and service was excellent.  The live band was very good and not too loud.  Prices were normal for Lagos.  The bar selection was good, mixed drinks we had were good
Wound not hesitate to...More",35,Apr-16,3.5,Crossroads Restaurant and Bar
dirkv278,Good vibe and nice Tex-mex food,"When you want to relax and enjoy food, music and a cocktail the crossroads is a nice place to visit. The menu is various with different fajitas, delicious salmon and nice appetisers. Every Saturday there's a live band playing and the bar serves various cocktails....More",40,Jan-16,3.5,Crossroads Restaurant and Bar
Frank E,"Very good food, nice atmosphere and good service.","The restaurant is one of several in the EKO hotel, being one of the recently renewed venues. It seems it is a bit difficult to find for locals as many tables are not occupied. 

The food and service is nearly excellent with high focus on...More",40,Dec-15,3.5,Crossroads Restaurant and Bar
FunmiFibbs,"Food, and Salsa, Fun trip to Mexico in Lagos....","Arrived to a quiet restaurant and watched it turn into a very exciting dance bar....
 The transition was not imposing. However the sound was a little off at first, but the host came to our table to explain that they were auditioning for a new...More",35,Oct-15,3.5,Crossroads Restaurant and Bar
whyzi,Does not live up to a Hotel restaurant,We arrived at the restaurant through the revolving doors and the doors suddenly stopped while we were inside the door basically trapping us.  I then waved to get someone's attention and the slim manager man waved to us to go out the small crack left...More,50,Nov-15,3.5,Crossroads Restaurant and Bar
esbech,Surprisingly good,"Had a wonderful dinner here during a stay in the hotel it is located.
The food is a kind of modern mexican, but with due consideration to the original tastes.
All in all a wonderful meal and service was very good.",40,Nov-15,3.5,Crossroads Restaurant and Bar
THOMASFROMDAMASCUS,Never in my wildest dreams did I ever expect to enjoy a terrific and authentic Mexican Meal in Lagos!!,"The Cross Roads Mexican Restaurant & Tapas Bar is located on the Lobby Floor of the Eko Hotel, in Lagos.
This restaurant has just opened and they had not yet celebrated their Grand Opening. 
We sat at the Bar as it looked inviting and there...More",50,Sep-15,3.5,Crossroads Restaurant and Bar
Mooncake1969,excellent tapas and bar,"came here last Thursday during the management cocktail. Margaritas were excellent as were the Mexican tapas. We dined on tortilla, nachos with homemade salsas and Quesadillas. We had the pleasure to meet their Mexican chef ""Fernando"" who explained all the dishes. The restaurant is going...More",40,Aug-15,3.5,Crossroads Restaurant and Bar
